LSOA Code,LSOA Name,Borough,Total_Crime_Count,Population,Crime_Rate
E01033705,Hackney 028D,E09000012,171,1434,119.2468619246862
E01033706,Hackney 033B,E09000012,913,1447,630.960608154803
E01033708,Hackney 033C,E09000012,1505,1869,805.2434456928838
E01033709,Hackney 032B,E09000012,205,1831,111.9606772255598
E01033710,Hackney 028E,E09000012,38,1131,33.59858532272325
E01033711,Hackney 032C,E09000012,221,1912,115.58577405857741
E01033712,Hackney 023G,E09000012,486,1543,314.97083603370055
E01033713,Hackney 010G,E09000012,173,1323,130.7634164777022
E01033727,Greenwich 035B,E09000011,162,2711,59.75654739948359
E01033728,Greenwich 035C,E09000011,69,1763,39.137833238797505
E01033729,Greenwich 030E,E09000011,207,2478,83.53510895883777
E01033732,Greenwich 041E,E09000011,53,1067,49.671977507029055
E01033734,Greenwich 039B,E09000011,50,1465,34.129692832764505
E01033735,Greenwich 042D,E09000011,460,1262,364.500792393027
E01033736,Greenwich 039A,E09000011,98,2244,43.672014260249554
E01033737,Greenwich 042B,E09000011,497,1934,256.98035160289555
E01033738,Greenwich 037D,E09000011,256,1861,137.56045137023108
E01033739,Greenwich 002E,E09000011,96,1726,55.6199304750869
E01033740,Greenwich 002F,E09000011,77,1634,47.123623011015916
E01033741,Greenwich 002G,E09000011,249,2698,92.29058561897702
E01033742,Greenwich 007F,E09000011,53,1341,39.5227442207308
E01033743,Greenwich 002H,E09000011,257,1941,132.40597630087584
E01033744,Greenwich 007G,E09000011,121,1803,67.11037160288407
E01033745,Greenwich 002I,E09000011,126,1783,70.66741446999438
E01033746,Greenwich 038E,E09000011,45,1471,30.591434398368456
E01033784,Havering 007F,E09000016,225,1559,144.32328415651057
E01033785,Havering 007G,E09000016,82,1381,59.37726285300507
E01033786,Havering 017G,E09000016,42,1313,31.98781416603199
E01033787,Havering 017H,E09000016,60,1461,41.067761806981515
E01033788,Havering 017I,E09000016,68,1558,43.64569961489089
E01033789,Bexley 008H,E09000004,93,1768,52.60180995475113
E01033790,Bexley 008I,E09000004,106,1338,79.22272047832587
E01033791,Bexley 019G,E09000004,384,1381,278.059377262853
E01033792,Bexley 019H,E09000004,53,1382,38.35021707670044
E01033862,Lambeth 003F,E09000022,269,1396,192.69340974212034
E01033863,Lambeth 003G,E09000022,108,1325,81.50943396226415
E01033864,Lambeth 004H,E09000022,49,1032,47.480620155038764
E01033865,Lambeth 004I,E09000022,209,1520,137.5
E01033866,Lambeth 004J,E09000022,175,1120,156.25
E01033867,Southwark 002F,E09000028,283,1547,182.93471234647703
E01033868,Southwark 002G,E09000028,302,1411,214.03260099220412
E01033869,Southwark 004F,E09000028,85,1468,57.90190735694823
E01033870,Southwark 004G,E09000028,133,1769,75.18371961560204
E01033871,Southwark 004H,E09000028,179,1512,118.3862433862434
E01033872,Southwark 004I,E09000028,83,1301,63.797079169869335
E01033873,Southwark 009G,E09000028,284,1771,160.3613777526821
E01033874,Southwark 009H,E09000028,199,1151,172.89313640312773
E01033875,Southwark 012G,E09000028,115,1318,87.25341426403642
E01033876,Southwark 012H,E09000028,150,1250,120
E01033877,Southwark 012I,E09000028,165,1545,106.79611650485437
E01033878,Southwark 015F,E09000028,129,1108,116.4259927797834
E01033879,Southwark 015G,E09000028,177,2555,69.27592954990214
E01033880,Southwark 015H,E09000028,316,2133,148.14814814814815
E01033881,Southwark 016F,E09000028,156,1883,82.84652150823155
E01033882,Southwark 022G,E09000028,96,1407,68.23027718550107
E01033883,Southwark 022H,E09000028,144,1600,90
E01033884,Southwark 035A,E09000028,727,1102,659.7096188747731
E01033885,Southwark 036A,E09000028,183,1330,137.593984962406
E01033911,Barnet 017E,E09000003,73,1878,38.871139510117146
E01033912,Barnet 017F,E09000003,57,1703,33.470346447445685
E01033913,Barnet 024G,E09000003,307,1529,200.78482668410726
E01033914,Barnet 024H,E09000003,93,1813,51.29619415333701
E01033915,Barnet 042A,E09000003,95,1486,63.93001345895021
E01033916,Barnet 042B,E09000003,168,1786,94.0649496080627
E01033917,Barnet 042C,E09000003,233,1509,154.40689198144466
E01033918,Barnet 042D,E09000003,109,1554,70.14157014157014
E01033919,Barnet 042E,E09000003,51,1311,38.901601830663616
E01033920,Barnet 042F,E09000003,46,1523,30.203545633617857
E01033921,Barnet 043A,E09000003,80,1655,48.338368580060425
E01033922,Barnet 043B,E09000003,100,1708,58.5480093676815
E01033923,Barnet 043C,E09000003,54,1561,34.59320948110186
E01033924,Barnet 043D,E09000003,165,1544,106.86528497409327
E01033925,Barnet 043E,E09000003,93,1732,53.69515011547344
E01033926,Enfield 014E,E09000010,360,2634,136.6742596810934
E01033927,Enfield 020F,E09000010,242,1654,146.31197097944377
E01033928,Enfield 020G,E09000010,80,1298,61.633281972265024
E01033929,Brent 002F,E09000005,354,1344,263.39285714285717
E01033930,Brent 002G,E09000005,89,1846,48.21235102925243
E01033931,Brent 009F,E09000005,291,1359,214.12803532008832
E01033932,Brent 009G,E09000005,123,1660,74.09638554216868
E01033933,Brent 010G,E09000005,78,1481,52.66711681296422
E01033934,Brent 010H,E09000005,130,1637,79.41356139279169
E01033935,Brent 020F,E09000005,182,2008,90.63745019920319
E01033936,Brent 020G,E09000005,361,1642,219.85383678440925
E01033937,Brent 027G,E09000005,116,1165,99.57081545064378
E01033938,Brent 027H,E09000005,531,1230,431.7073170731707
E01033939,Brent 027I,E09000005,109,1931,56.44743656136716
E01033940,Brent 035B,E09000005,277,2352,117.77210884353742
E01033941,Brent 035C,E09000005,94,1567,59.98723675813657
E01033942,Brent 035D,E09000005,415,1607,258.2451773490977
E01033943,Haringey 015E,E09000014,246,2513,97.89096697174692
E01033944,Haringey 015F,E09000014,216,2535,85.20710059171597
E01033945,Haringey 020G,E09000014,85,1369,62.089116143170195
E01033946,Haringey 020H,E09000014,118,1360,86.76470588235294
E01034026,Ealing 015F,E09000009,159,2511,63.32138590203107
E01034027,Ealing 015G,E09000009,196,2533,77.37860244769048
E01034028,Ealing 019F,E09000009,91,1230,73.98373983739837
E01034029,Ealing 019G,E09000009,169,1525,110.81967213114754
E01034030,Ealing 042A,E09000009,1120,1860,602.1505376344086
E01034031,Ealing 042B,E09000009,50,1312,38.109756097560975
E01034032,Hounslow 006G,E09000018,132,1814,72.76736493936053
E01034033,Hounslow 006H,E09000018,114,1752,65.06849315068493
E01034034,Hounslow 014F,E09000018,60,1673,35.86371787208607
E01034035,Hounslow 014G,E09000018,52,1582,32.86978508217446
E01034036,Hounslow 015F,E09000018,380,1854,204.96224379719524
E01034037,Hounslow 015G,E09000018,124,1854,66.88241639697951
E01034038,Hounslow 017F,E09000018,165,1800,91.66666666666666
E01034039,Hounslow 017G,E09000018,102,1732,58.89145496535797
E01034040,Hounslow 018H,E09000018,237,1657,143.02957151478577
E01034041,Hounslow 018I,E09000018,69,1477,46.71631685849695
E01034042,Hounslow 030A,E09000018,208,1255,165.73705179282868
E01034043,Hounslow 030B,E09000018,108,1441,74.94795281054823
E01034044,Hounslow 030C,E09000018,73,1232,59.25324675324675
E01034045,Hounslow 031A,E09000018,123,1793,68.60011154489683
E01034046,Hounslow 031B,E09000018,113,1950,57.94871794871795
E01034139,Croydon 015F,E09000008,174,1804,96.45232815964523
E01034140,Croydon 015G,E09000008,94,1244,75.56270096463022
E01034141,Croydon 020F,E09000008,112,1419,78.92882311486963
E01034142,Croydon 020G,E09000008,170,1480,114.86486486486487
E01034143,Croydon 020H,E09000008,537,1307,410.86457536342766
E01034144,Croydon 024F,E09000008,157,1349,116.38250555967383
E01034145,Croydon 024G,E09000008,804,1330,604.5112781954888
E01034146,Croydon 024H,E09000008,238,1442,165.0485436893204
E01034147,Croydon 046A,E09000008,9,1121,8.028545941123996
E01034148,Croydon 046B,E09000008,468,1628,287.46928746928745
E01034149,Croydon 046C,E09000008,460,2114,217.59697256386
E01034150,Croydon 046D,E09000008,619,1347,459.53971789161096
E01034151,Croydon 046E,E09000008,107,1163,92.00343938091143
E01034152,Croydon 047B,E09000008,356,1625,219.0769230769231
E01034153,Sutton 004F,E09000029,73,1402,52.06847360912981
E01034154,Sutton 004G,E09000029,103,1538,66.97009102730819
E01034155,Sutton 012F,E09000029,322,2052,156.92007797270955
E01034156,Sutton 012G,E09000029,851,1406,605.2631578947369
E01034173,Greenwich 005F,E09000011,180,1855,97.03504043126685
E01034174,Greenwich 034F,E09000011,108,1253,86.19313647246608
E01034175,Greenwich 034G,E09000011,83,1301,63.797079169869335
E01034176,Greenwich 034H,E09000011,136,2027,67.09422792303897
E01034177,Greenwich 034I,E09000011,67,1602,41.822721598002495
E01034178,Greenwich 035E,E09000011,44,1692,26.004728132387708
E01034179,Greenwich 035F,E09000011,325,1423,228.39072382290934
E01034180,Greenwich 035G,E09000011,100,1293,77.33952049497293
E01034181,Greenwich 035H,E09000011,90,1813,49.64147821290678
E01034182,Greenwich 035I,E09000011,142,1399,101.50107219442458
E01034183,Greenwich 037E,E09000011,94,1525,61.63934426229508
E01034184,Greenwich 037F,E09000011,77,1289,59.73622963537626
E01034185,Greenwich 037G,E09000011,127,1206,105.30679933665009
E01034186,Greenwich 039C,E09000011,103,1356,75.95870206489676
E01034187,Greenwich 039D,E09000011,448,1255,356.9721115537849
E01034188,Greenwich 040A,E09000011,647,1397,463.13528990694346
E01034189,Greenwich 040B,E09000011,87,1268,68.61198738170347
E01034190,Greenwich 040C,E09000011,144,1686,85.40925266903915
E01034191,Greenwich 040D,E09000011,54,1643,32.86670724284844
E01034192,Greenwich 040E,E09000011,163,2235,72.93064876957494
E01034193,Greenwich 041A,E09000011,115,1479,77.7552400270453
E01034194,Greenwich 041B,E09000011,65,1300,50
E01034195,Greenwich 041C,E09000011,71,1291,54.996127033307516
E01034196,Greenwich 041D,E09000011,100,1280,78.125
E01034198,Greenwich 042C,E09000011,296,2324,127.36660929432014
E01034199,Newham 012E,E09000025,217,1819,119.29631665750412
E01034200,Newham 012F,E09000025,1302,1570,829.2993630573249
E01034201,Newham 022E,E09000025,79,1447,54.59571527297857
E01034202,Newham 022F,E09000025,173,1645,105.16717325227962
E01034203,Newham 025E,E09000025,143,1361,105.06980161645849
E01034204,Newham 025F,E09000025,106,1993,53.18615153035625
E01034205,Newham 033E,E09000025,699,1555,449.5176848874598
E01034206,Newham 033F,E09000025,179,1766,101.35900339750849
E01034207,Newham 033G,E09000025,70,1535,45.60260586319218
E01034208,Newham 034J,E09000025,176,1941,90.67490984028852
E01034209,Newham 034K,E09000025,204,1480,137.83783783783784
E01034210,Newham 034L,E09000025,95,1536,61.848958333333336
E01034211,Newham 034M,E09000025,68,1437,47.32080723729993
E01034212,Newham 034N,E09000025,121,1925,62.85714285714286
E01034213,Newham 038A,E09000025,81,1788,45.30201342281879
E01034214,Newham 038B,E09000025,69,1565,44.08945686900959
E01034215,Newham 038C,E09000025,80,1536,52.083333333333336
E01034216,Newham 038D,E09000025,80,1704,46.948356807511736
E01034217,Newham 038E,E09000025,166,2045,81.17359413202934
E01034218,Newham 039B,E09000025,145,1821,79.62657880285558
E01034219,Newham 039C,E09000025,110,1885,58.355437665782496
E01034220,Newham 039D,E09000025,2344,1234,1899.5137763371151
E01034221,Newham 039E,E09000025,213,1782,119.52861952861953
E01034222,Newham 040A,E09000025,254,1527,166.33922724296005
E01034223,Newham 040B,E09000025,85,1375,61.81818181818182
E01034224,Newham 041D,E09000025,132,1753,75.29948659440959
E01034225,Newham 042B,E09000025,106,1504,70.47872340425532
E01034226,Newham 042C,E09000025,43,1414,30.410183875530407
E01034227,Newham 042D,E09000025,35,1577,22.194039315155358
E01034228,Newham 042E,E09000025,37,1348,27.448071216617212
E01034229,Newham 042F,E09000025,129,1409,91.55429382540808
E01034230,Newham 042G,E09000025,37,1237,29.911075181891675
E01034231,Newham 042H,E09000025,25,1343,18.615040953090094
E01034383,Bromley 005F,E09000006,240,1308,183.4862385321101
E01034384,Bromley 005G,E09000006,80,1335,59.9250936329588
E01034385,Bromley 018F,E09000006,263,1451,181.25430737422468
E01034386,Bromley 018G,E09000006,781,1252,623.8019169329074
E01034387,Lewisham 001F,E09000023,81,1604,50.49875311720698
E01034388,Lewisham 001G,E09000023,47,1279,36.74745895230649
E01034389,Lewisham 001H,E09000023,117,1668,70.14388489208632
E01034390,Lewisham 020F,E09000023,131,1503,87.15901530272788
E01034391,Lewisham 020G,E09000023,175,1625,107.6923076923077
E01034392,Lewisham 040A,E09000023,196,1728,113.42592592592592
E01034393,Lewisham 040B,E09000023,93,1090,85.3211009174312
E01034394,Lewisham 040C,E09000023,416,1251,332.5339728217426
E01034395,Lewisham 040D,E09000023,103,1695,60.766961651917406
E01034469,Barking and Dagenham 004F,E09000002,86,1745,49.2836676217765
E01034470,Barking and Dagenham 004G,E09000002,77,1499,51.3675783855904
E01034471,Barking and Dagenham 008G,E09000002,200,2686,74.46016381236038
E01034472,Barking and Dagenham 008H,E09000002,47,1884,24.94692144373673
E01034473,Barking and Dagenham 015E,E09000002,750,1266,592.4170616113744
E01034474,Barking and Dagenham 015F,E09000002,569,2252,252.66429840142095
E01034475,Barking and Dagenham 019F,E09000002,162,1829,88.57299070530344
E01034476,Barking and Dagenham 019G,E09000002,185,1821,101.5925315760571
E01034477,Barking and Dagenham 019H,E09000002,65,1584,41.035353535353536
E01034478,Barking and Dagenham 019I,E09000002,86,1198,71.78631051752922
E01034479,Barking and Dagenham 021G,E09000002,128,2205,58.049886621315196
E01034480,Redbridge 023E,E09000026,57,1346,42.34769687964339
E01034481,Redbridge 023F,E09000026,146,1706,85.58030480656507
E01034482,Redbridge 032F,E09000026,77,1083,71.09879963065559
E01034483,Redbridge 032G,E09000026,119,1418,83.92101551480958
E01034484,Redbridge 032H,E09000026,497,1705,291.49560117302053
E01034485,Waltham Forest 014F,E09000031,121,2014,60.079443892750746
E01034486,Waltham Forest 014G,E09000031,106,1655,64.04833836858006
E01034487,Waltham Forest 020H,E09000031,85,1254,67.78309409888357
E01034488,Waltham Forest 020I,E09000031,106,1925,55.064935064935064
E01034576,Kingston upon Thames 004H,E09000021,83,1256,66.0828025477707
E01034577,Kingston upon Thames 004I,E09000021,85,1375,61.81818181818182
E01034578,Merton 001F,E09000024,93,1089,85.39944903581268
E01034579,Merton 001G,E09000024,174,1875,92.8
E01034580,Merton 005F,E09000024,74,1481,49.966239027684
E01034581,Merton 005G,E09000024,360,1518,237.15415019762844
E01034589,Harrow 002F,E09000015,126,2000,63
E01034590,Harrow 002G,E09000015,40,1355,29.520295202952028
E01034591,Harrow 013F,E09000015,140,1807,77.47648035417821
E01034592,Harrow 013G,E09000015,89,1245,71.4859437751004
E01034593,Harrow 015E,E09000015,83,1485,55.89225589225589
E01034594,Harrow 015F,E09000015,36,1561,23.062139654067906
E01034595,Harrow 023E,E09000015,66,1407,46.908315565031984
E01034596,Harrow 023F,E09000015,62,1280,48.4375
E01034597,Harrow 023G,E09000015,66,1435,45.99303135888501
E01034598,Harrow 023H,E09000015,160,1266,126.3823064770932
E01034599,Harrow 027E,E09000015,81,1671,48.47396768402154
E01034600,Harrow 027F,E09000015,183,1971,92.8462709284627
E01034601,Hillingdon 015G,E09000017,68,1452,46.83195592286501
E01034602,Hillingdon 015H,E09000017,555,1399,396.7119370979271
E01034603,Hillingdon 015I,E09000017,39,1380,28.26086956521739
E01034604,Hillingdon 015J,E09000017,150,1424,105.33707865168539
E01034605,Hillingdon 015K,E09000017,83,1637,50.70250458155162
E01034606,Hillingdon 016G,E09000017,101,2606,38.75671527244819
E01034607,Hillingdon 016H,E09000017,177,2300,76.95652173913044
E01034608,Hillingdon 022G,E09000017,350,2410,145.22821576763488
E01034609,Hillingdon 022H,E09000017,247,1976,125
E01034610,Hillingdon 027G,E09000017,97,1770,54.80225988700565
E01034611,Hillingdon 027H,E09000017,53,1277,41.503523884103366
E01034612,Hillingdon 027I,E09000017,320,2075,154.21686746987953
E01034613,Hillingdon 027J,E09000017,138,1005,137.3134328358209
E01034614,Hillingdon 028F,E09000017,109,2006,54.33698903290129
E01034615,Hillingdon 028G,E09000017,80,2167,36.91739732348869
E01034616,Hillingdon 030F,E09000017,188,1496,125.66844919786097
E01034617,Hillingdon 030G,E09000017,155,2331,66.4950664950665
E01035484,Hammersmith and Fulham 001F,E09000013,231,1697,136.122569239835
E01035485,Hammersmith and Fulham 001G,E09000013,133,1102,120.6896551724138
E01035486,Hammersmith and Fulham 023G,E09000013,84,1769,47.484454494064444
E01035487,Hammersmith and Fulham 023H,E09000013,89,1557,57.161207450224794
E01035488,Wandsworth 004H,E09000032,122,1465,83.27645051194538
E01035489,Wandsworth 004I,E09000032,65,1329,48.90895410082769
E01035490,Wandsworth 010H,E09000032,101,1704,59.27230046948357
E01035491,Wandsworth 010I,E09000032,255,1236,206.31067961165047
E01035492,Wandsworth 010J,E09000032,97,1686,57.532621589561096
E01035493,Wandsworth 010K,E09000032,268,1653,162.12946158499696
E01035494,Wandsworth 018E,E09000032,134,1799,74.48582545858811
E01035495,Wandsworth 018F,E09000032,412,1345,306.31970260223045
E01035496,Wandsworth 038A,E09000032,127,1255,101.19521912350598
E01035497,Wandsworth 038B,E09000032,36,1494,24.096385542168676
E01035498,Wandsworth 038E,E09000032,65,1216,53.453947368421055
E01035499,Wandsworth 039C,E09000032,86,1604,53.61596009975062
E01035638,Hackney 002G,E09000012,148,1891,78.26546800634584
E01035639,Hackney 002H,E09000012,178,1710,104.09356725146199
E01035640,Hackney 020F,E09000012,124,1394,88.95265423242468
E01035641,Hackney 020G,E09000012,388,1429,271.518544436669
E01035642,Hackney 025G,E09000012,149,1843,80.84644601193706
E01035643,Hackney 025H,E09000012,154,1722,89.4308943089431
E01035644,Hackney 025I,E09000012,65,1178,55.178268251273344
E01035645,Hackney 025J,E09000012,142,1307,108.64575363427697
E01035646,Hackney 026E,E09000012,105,1539,68.2261208576998
E01035647,Hackney 026F,E09000012,49,1116,43.90681003584229
E01035648,Hackney 026G,E09000012,107,1539,69.52566601689408
E01035649,Hackney 026H,E09000012,258,1465,176.10921501706483
E01035650,Hackney 031C,E09000012,321,2010,159.70149253731344
E01035651,Islington 007E,E09000019,158,1574,100.38119440914866
E01035652,Islington 007F,E09000019,616,1282,480.49921996879874
E01035653,Islington 011J,E09000019,29,1422,20.393811533052038
